year,proposal_id,proposal_title,comparison_type,criterion,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity,sentiment_alignment,sentiment_agreement,polarity_1,polarity_2,sentiment_label_1,sentiment_label_2,polarity_correlation,human_reviewer_id,ai_source
y1,4,Synthesizing gene expression data to create an atlas of bacterial cell states,human-ai,Open Science Compliance,0.2694767656825064,0.8677714268879969,5,0.14285714285714285,0.06416928286943133,0.9444444444444444,partial,0.14444444444444446,0.03333333333333333,positive,neutral,same_direction,4.0,human_y1
y1,5,Energetic Origins of Connectivity within Protein Interaction Networks,human-ai,Open Science Compliance,0.0,0.608816170210911,0,0.0,0.1207794809375185,0.9791666666666666,agree,-0.06666666666666667,-0.024999999999999994,neutral,neutral,same_direction,1.0,human_y1
y1,5,Energetic Origins of Connectivity within Protein Interaction Networks,human-ai,Open Science Compliance,0.060873026063493166,0.7390205319070904,0,0.0,0.10946493599997739,0.9875,agree,0.0,-0.024999999999999994,neutral,neutral,neutral,2.0,human_y1
y1,5,Energetic Origins of Connectivity within Protein Interaction Networks,human-ai,Open Science Compliance,0.07271599343771787,0.7860911688563497,0,0.0,0.06840182877112877,0.840625,partial,0.29375,-0.024999999999999994,positive,neutral,opposite_direction,3.0,human_y1
y1,5,Energetic Origins of Connectivity within Protein Interaction Networks,human-ai,Open Science Compliance,0.12135428865537237,0.8152454702916869,2,0.05263157894736842,0.07921504169959007,0.9875,agree,0.0,-0.024999999999999994,neutral,neutral,neutral,4.0,human_y1
y1,6,Elucidating emergent structures in cellular RNA-protein interaction networks,human-ai,Open Science Compliance,0.09216543500187924,0.7004239596420769,1,0.02564102564102564,0.06901192768612062,0.9055555555555556,agree,0.4,0.2111111111111111,positive,positive,same_direction,1.0,human_y1
y1,6,Elucidating emergent structures in cellular RNA-protein interaction networks,human-ai,Open Science Compliance,0.09651748523097382,0.8442716179229388,1,0.02564102564102564,0.08439602293794507,0.8944444444444445,partial,0.0,0.2111111111111111,neutral,positive,neutral,2.0,human_y1
y1,6,Elucidating emergent structures in cellular RNA-protein interaction networks,human-ai,Open Science Compliance,0.010060907934849261,0.7217405401204218,0,0.0,0.0643672999524533,0.9895555555555555,agree,0.23200000000000004,0.2111111111111111,positive,positive,same_direction,3.0,human_y1
y1,6,Elucidating emergent structures in cellular RNA-protein interaction networks,human-ai,Open Science Compliance,0.14635567314208262,0.8541395967075275,3,0.08333333333333333,0.08449057163571197,0.9944444444444445,agree,0.2,0.2111111111111111,positive,positive,same_direction,4.0,human_y1
y1,7,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-ai,Open Science Compliance,0.15123472047153386,0.8569012362118764,3,0.08108108108108109,0.0736700432137888,0.9458333333333333,partial,0.0,0.10833333333333334,neutral,positive,neutral,1.0,human_y1
y1,7,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-ai,Open Science Compliance,0.0,0.6816995198229956,0,0.0,0.08217060096451292,0.9125,agree,0.2833333333333334,0.10833333333333334,positive,positive,same_direction,2.0,human_y1
y1,7,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-ai,Open Science Compliance,0.010715884450059388,0.7104442064183464,0,0.0,0.06583726525396019,0.9708333333333333,agree,0.16666666666666666,0.10833333333333334,positive,positive,same_direction,3.0,human_y1
y1,7,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-ai,Open Science Compliance,0.24151349621997362,0.8689182498186594,3,0.08108108108108109,0.06032202925225205,0.93125,partial,-0.029166666666666664,0.10833333333333334,neutral,positive,opposite_direction,4.0,human_y1
y1,8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-ai,Open Science Compliance,0.07940027273270009,0.8132125426493847,1,0.02564102564102564,0.9996431911559447,0.9422619047619047,partial,-0.0071428571428571435,0.10833333333333334,neutral,positive,opposite_direction,1.0,human_y1
y1,8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-ai,Open Science Compliance,0.053550953149967315,0.6975107741084452,1,0.02564102564102564,0.07708104609375807,0.7916666666666666,agree,0.525,0.10833333333333334,positive,positive,same_direction,2.0,human_y1
y1,8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-ai,Open Science Compliance,0.07379915856562665,0.7161213080932494,1,0.02564102564102564,0.06982365282673442,0.9604166666666667,agree,0.1875,0.10833333333333334,positive,positive,same_direction,3.0,human_y1
y1,8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-ai,Open Science Compliance,0.014309052890992591,0.765011869675942,1,0.02564102564102564,0.07612857850296237,0.9911458333333333,partial,0.090625,0.10833333333333334,neutral,positive,same_direction,4.0,human_y1
y1,8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-ai,Open Science Compliance,0.048283371156694795,0.786260526092708,0,0.0,0.05882399848828135,0.9970238095238095,agree,0.1142857142857143,0.10833333333333334,positive,positive,same_direction,5.0,human_y1
y1,9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-ai,Open Science Compliance,0.0,0.6826664433731613,0,0.0,0.0770392592530138,0.8,partial,0.4,0.0,positive,neutral,neutral,1.0,human_y1
y1,9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-ai,Open Science Compliance,0.10722428325983631,0.7751939487578274,1,0.02564102564102564,0.9999013784758484,0.9,partial,0.2,0.0,positive,neutral,neutral,3.0,human_y1
y1,10,Transposable elements and the emergence of genomic innovation,human-ai,Open Science Compliance,0.010925994106018598,0.7171045126067578,0,0.0,0.9999972258814924,0.9958333333333333,agree,0.13333333333333333,0.125,positive,positive,same_direction,1.0,human_y1
y1,10,Transposable elements and the emergence of genomic innovation,human-ai,Open Science Compliance,0.06033036481787279,0.7584823767410676,3,0.08108108108108109,0.07021821081532652,0.9625,agree,0.2,0.125,positive,positive,same_direction,2.0,human_y1
y1,10,Transposable elements and the emergence of genomic innovation,human-ai,Open Science Compliance,0.02792686303156443,0.6999267187053441,0,0.0,0.9971206378310657,0.8625,agree,0.4,0.125,positive,positive,same_direction,3.0,human_y1
y1,10,Transposable elements and the emergence of genomic innovation,human-ai,Open Science Compliance,0.10609510102743967,0.8244106778717638,2,0.05263157894736842,0.07243820540169613,0.9791666666666666,agree,0.16666666666666666,0.125,positive,positive,same_direction,4.0,human_y1
y1,11, Searching the Crosslinking Mass Spectrometry Universe for New Protein-Protein Interactions,human-ai,Open Science Compliance,0.03885819920377839,0.7390898940492873,2,0.05263157894736842,0.06887063356214129,0.9666666666666667,agree,0.09999999999999999,0.03333333333333333,neutral,neutral,same_direction,1.0,human_y1
y1,11,nan,human-ai,Open Science Compliance,0.023090999180051773,0.6737303619195454,1,0.03571428571428571,0.09768891903567875,0.9833333333333333,agree,0.0,0.03333333333333333,neutral,neutral,neutral,2.0,human_y1
y1,11,nan,human-ai,Open Science Compliance,0.07934261162057842,0.7093565410626891,3,0.08108108108108109,0.06670838813810166,0.9809523809523809,agree,0.07142857142857142,0.03333333333333333,neutral,neutral,same_direction,3.0,human_y1
y1,11,nan,human-ai,Open Science Compliance,0.06219185902608579,0.779473494557492,2,0.05263157894736842,0.0664029383023976,0.8208333333333333,partial,0.3916666666666667,0.03333333333333333,positive,neutral,same_direction,4.0,human_y1
y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-ai,Open Science Compliance,0.0,0.575544087952356,0,0.0,0.11659865898770193,0.9333333333333333,partial,0.0,0.13333333333333333,neutral,positive,neutral,1.0,human_y1
y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-ai,Open Science Compliance,0.1614023587753801,0.8496257304139869,1,0.02564102564102564,0.061123512854994164,0.9598958333333334,partial,0.053125000000000006,0.13333333333333333,neutral,positive,same_direction,2.0,human_y1
y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-ai,Open Science Compliance,0.15728882838858035,0.7597501084607088,4,0.1111111111111111,0.04990708490406286,0.9191666666666667,agree,0.29500000000000004,0.13333333333333333,positive,positive,same_direction,3.0,human_y1
y1,12,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-ai,Open Science Compliance,0.10028081764010888,0.8572603056620643,3,0.08108108108108109,0.056936417620102646,0.9927083333333333,agree,0.11875,0.13333333333333333,positive,positive,same_direction,4.0,human_y1
